emp_id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
emp_7695,0.72,0.76,3,261,4,0,0,0,IT,medium
emp_8231,0.98,0.61,5,239,3,0,0,0,IT,low
emp_12652,0.09,0.88,6,269,4,0,1,0,technical,medium
emp_7127,0.93,0.78,2,188,2,0,0,0,sales,low
emp_4279,0.83,0.88,3,217,2,1,0,0,support,high
emp_2984,0.51,0.53,3,156,3,0,0,0,management,low
emp_131,0.1,0.83,6,292,4,0,1,0,support,low
emp_7981,0.63,0.58,4,236,2,0,0,0,technical,high
emp_2668,0.53,0.87,3,151,2,0,0,0,RandD,low
emp_7139,0.8,0.98,3,209,3,0,0,0,technical,medium
emp_3224,0.65,1,4,249,3,0,0,0,sales,medium
emp_9375,0.99,0.99,3,228,4,0,0,0,IT,low
emp_7694,0.69,0.82,3,262,5,1,0,0,IT,medium
emp_5393,0.89,0.63,3,268,3,0,0,0,support,medium
emp_615,0.09,0.9,7,296,4,0,1,0,technical,medium
emp_14856,0.58,0.62,4,238,3,0,1,0,hr,low
emp_1467,0.1,0.83,6,264,4,1,1,0,sales,medium
emp_4498,0.43,0.41,4,190,3,0,0,0,product_mng,medium
emp_3043,0.91,0.55,4,179,4,0,0,0,IT,low
emp_9127,0.64,0.91,4,150,3,0,0,0,technical,low
emp_2420,0.97,0.66,6,164,5,0,0,0,support,low
emp_5086,0.72,0.63,3,149,2,0,0,0,support,medium
emp_3295,0.5,0.7,3,188,2,0,0,0,sales,low
emp_6738,0.83,0.36,4,242,3,0,0,0,sales,low
emp_1501,0.11,0.83,6,253,4,0,1,0,support,low
emp_13015,0.5,0.75,3,204,2,0,0,0,technical,high
emp_9019,0.94,0.61,4,199,3,0,0,0,sales,low
emp_1522,0.38,0.47,2,140,3,1,1,0,IT,low
emp_13682,0.48,0.9,4,208,3,0,0,0,sales,low
emp_11123,1,0.77,5,269,3,0,0,0,sales,low
emp_4233,0.82,0.92,3,187,3,1,0,0,hr,medium
emp_7687,0.67,0.92,4,156,2,0,0,0,support,medium
emp_8821,0.23,0.88,4,175,6,0,0,0,technical,low
emp_4431,0.51,0.58,4,272,3,0,0,0,accounting,medium
emp_12046,0.84,0.74,3,182,4,0,1,0,technical,low
emp_391,0.78,1,4,253,5,0,1,0,marketing,low
emp_12538,0.45,0.45,2,154,3,1,1,0,support,medium
emp_14796,0.41,0.56,2,154,3,0,1,1,support,medium
emp_7125,0.83,0.78,3,257,2,0,0,0,sales,low
emp_5914,0.55,0.5,4,179,3,0,0,0,technical,low
emp_12183,0.89,0.99,5,257,5,0,1,0,accounting,medium
emp_8593,0.75,0.82,4,252,3,0,0,0,technical,low
emp_4807,0.6,0.56,4,138,3,0,0,0,RandD,low
emp_13434,0.97,0.84,4,177,6,0,0,0,technical,low
emp_11552,0.95,0.48,4,225,3,0,0,0,sales,medium
emp_8239,0.63,0.62,4,286,5,1,0,0,RandD,low
emp_8045,0.77,0.97,3,215,2,0,0,0,hr,low
emp_14676,0.82,0.98,5,234,5,0,1,0,marketing,medium
emp_3994,0.74,0.59,4,177,4,1,0,0,sales,medium
emp_11835,0.53,1,3,164,4,0,0,0,IT,medium
emp_11919,0.86,0.72,3,217,3,0,0,0,sales,low
emp_14330,0.37,0.57,2,133,3,0,1,0,technical,low
emp_6610,0.79,0.56,4,132,3,0,0,0,support,medium
emp_5320,0.67,0.59,3,205,5,0,0,0,support,medium
emp_14765,0.79,1,5,257,6,0,1,0,sales,low
emp_7120,0.46,0.79,2,108,3,0,0,0,sales,low
emp_2422,0.69,0.76,5,255,6,0,0,0,technical,low
emp_5605,0.22,0.52,6,217,6,0,0,0,hr,medium
emp_1751,0.88,0.97,4,255,5,1,1,0,IT,low
emp_14735,0.74,0.82,4,239,6,0,1,0,IT,low
emp_13530,0.75,0.94,5,194,4,0,0,0,technical,low
emp_12255,0.6,0.92,2,258,5,0,1,0,sales,low
emp_14576,0.4,0.5,2,141,3,1,1,0,technical,low
emp_339,0.39,0.5,2,142,3,0,1,0,hr,medium
emp_8408,0.75,0.69,3,242,3,0,0,0,sales,high
emp_11856,0.92,0.94,2,224,2,0,0,0,sales,low
emp_1342,0.9,0.94,5,247,5,0,1,0,technical,low
emp_14321,0.4,0.49,2,155,3,0,1,0,hr,medium
emp_7983,0.79,0.45,5,131,6,0,0,0,support,low
emp_12087,0.17,0.84,5,232,3,0,1,0,sales,low
emp_3641,0.63,0.82,5,229,2,0,0,0,support,medium
emp_330,0.44,0.48,2,148,3,0,1,0,sales,low
emp_13251,0.31,0.87,6,240,3,1,0,0,hr,low
emp_3005,0.42,0.89,6,188,5,1,0,0,sales,low
emp_6961,0.64,0.79,3,253,2,0,0,0,sales,low
emp_4091,0.17,0.48,6,270,5,0,0,0,technical,low
emp_11308,0.72,0.62,3,243,2,1,0,0,hr,low
emp_9829,0.14,0.83,6,275,6,0,0,0,technical,low
emp_2323,0.77,0.93,4,171,2,0,0,0,hr,medium
emp_6668,0.56,0.92,5,160,3,0,0,0,accounting,low
emp_7010,0.69,0.94,3,170,3,0,0,0,IT,high
emp_4198,0.67,0.66,6,152,3,0,0,0,RandD,medium
emp_3550,0.86,0.51,4,152,3,0,0,0,technical,low
emp_9651,0.58,0.79,4,196,3,1,0,0,hr,low
emp_8364,0.12,0.59,3,229,6,0,0,0,technical,medium
emp_4204,0.57,0.68,3,102,6,0,0,0,technical,medium
emp_13978,0.76,0.85,3,192,3,0,0,0,marketing,low
emp_11762,0.88,0.83,4,273,10,0,0,0,sales,medium
emp_12419,0.42,0.53,3,199,4,0,1,0,technical,medium
emp_13409,0.5,0.48,4,130,10,0,0,0,sales,high
emp_13500,0.69,0.76,3,174,6,0,0,0,sales,medium
emp_6186,0.74,0.75,4,257,3,0,0,0,support,low
emp_1640,0.42,0.46,2,135,3,0,1,0,technical,low
emp_9131,0.22,0.59,5,162,2,0,0,0,support,low
emp_61,0.85,0.91,5,226,5,0,1,0,management,medium
emp_1241,0.43,0.51,2,132,3,0,1,0,sales,medium
emp_5761,0.98,0.78,3,197,2,0,0,0,hr,low
emp_5137,0.21,0.6,5,249,4,0,0,0,sales,medium
emp_2344,0.82,0.97,3,115,2,1,0,0,support,low
emp_2121,0.67,0.51,5,182,3,0,0,0,management,low
emp_1525,0.74,0.86,5,262,5,0,1,0,RandD,low
emp_7618,0.59,0.56,5,162,4,0,0,0,IT,low
emp_154,0.4,0.52,2,155,3,0,1,0,marketing,low
emp_482,0.1,0.79,6,274,4,0,1,0,sales,low
emp_6123,0.45,0.45,4,168,2,0,0,0,sales,low
emp_12653,0.09,0.77,6,290,4,0,1,0,technical,medium
emp_7675,0.4,0.65,6,172,2,1,0,0,technical,low
emp_7102,0.58,0.82,4,268,3,0,0,0,sales,medium
emp_12113,0.43,0.52,2,160,3,0,1,0,technical,low
emp_1763,0.41,0.71,3,205,4,0,1,0,marketing,low
emp_8943,0.92,0.75,4,212,3,0,0,0,sales,low
emp_7716,0.3,0.53,3,210,6,0,0,0,marketing,medium
emp_9978,0.91,0.59,3,266,2,0,0,0,support,medium
emp_13628,0.5,0.51,5,134,3,0,0,0,product_mng,low
emp_7480,0.65,0.97,3,198,3,0,0,0,RandD,low
emp_6213,0.72,0.66,3,167,3,0,0,0,accounting,medium
emp_12694,0.1,0.83,6,278,4,0,1,0,marketing,medium
emp_4854,0.68,0.85,3,243,4,0,0,0,technical,medium
emp_2712,0.83,0.96,3,179,2,0,0,0,technical,low
emp_6767,0.51,0.61,4,251,2,1,0,0,support,low
emp_4151,0.77,0.76,2,216,3,1,0,0,accounting,medium
emp_12386,0.75,0.9,5,256,5,0,1,0,support,low
emp_1334,0.11,0.89,7,257,4,0,1,0,technical,low
emp_14124,0.91,0.82,2,241,3,0,0,0,sales,medium
emp_11047,0.95,0.9,3,155,3,0,0,0,technical,medium
emp_8379,0.59,0.69,4,207,2,0,0,0,technical,medium
emp_9329,0.29,0.57,5,149,3,0,0,0,sales,low
emp_14092,0.92,0.6,3,179,2,0,0,0,IT,low
emp_14559,0.11,0.8,6,282,4,0,1,0,technical,medium
emp_10251,0.64,1,4,201,2,0,0,0,sales,medium
emp_13688,0.5,0.53,3,142,3,1,0,0,product_mng,medium
emp_3851,0.76,0.81,3,225,3,0,0,0,technical,medium
emp_8341,0.98,0.61,3,272,3,0,0,0,sales,medium
emp_4125,0.61,0.97,3,199,3,1,0,0,accounting,high
emp_13082,0.63,0.75,4,175,4,0,0,0,hr,medium
emp_13450,0.39,0.89,3,188,5,0,0,0,support,low
emp_11556,0.98,0.44,4,154,6,1,0,0,sales,medium
emp_4789,0.93,0.74,2,169,4,0,0,0,support,low
emp_2867,0.65,0.99,4,200,4,0,0,0,technical,low
emp_11969,0.8,0.8,4,146,3,1,0,0,IT,low
emp_1387,0.09,0.93,7,270,4,0,1,0,sales,medium
emp_5942,0.28,0.7,2,164,4,0,0,0,IT,medium
emp_3068,0.89,0.61,3,175,4,0,0,0,sales,medium
emp_13595,0.86,0.89,4,153,4,0,0,0,sales,low
emp_3630,0.15,0.67,6,209,5,0,0,0,technical,low
emp_14199,0.19,0.79,4,229,4,0,0,0,product_mng,medium
emp_12990,0.92,0.98,3,257,3,0,0,1,sales,medium
emp_13427,0.52,0.84,3,261,8,0,0,1,accounting,low
emp_3029,0.8,0.69,3,164,3,0,0,0,support,medium
emp_2970,0.31,0.86,3,205,5,0,0,0,product_mng,low
emp_11665,0.89,0.59,3,265,8,0,0,0,RandD,low
emp_9901,0.63,0.66,3,177,2,1,0,0,support,medium
emp_11146,0.56,0.94,3,154,3,1,0,0,support,low
emp_8647,0.51,0.73,4,174,3,0,0,0,sales,medium
emp_6137,0.52,0.72,2,247,4,0,0,0,accounting,medium
emp_8802,0.93,0.68,3,137,3,1,0,0,sales,medium
emp_4264,0.15,0.67,4,264,3,0,0,0,IT,low
emp_13019,0.9,0.65,3,254,2,0,0,0,support,high
emp_646,0.4,0.54,2,141,3,0,1,0,technical,medium
emp_14490,0.09,0.78,6,254,4,0,1,0,support,low
emp_2075,0.45,0.66,3,111,4,0,0,0,sales,low
emp_12245,0.89,0.86,5,275,5,0,1,0,sales,low
emp_342,0.37,0.47,2,141,3,0,1,0,technical,medium
emp_8042,0.36,0.8,5,186,4,0,0,0,accounting,medium
emp_1623,0.86,0.85,5,267,5,0,1,0,sales,medium
emp_12876,0.37,0.72,3,169,2,1,0,0,support,medium
emp_7142,0.82,0.52,5,270,3,0,0,0,technical,medium
emp_5797,0.62,0.86,4,181,2,0,0,0,IT,low
emp_7185,0.16,0.69,4,187,5,0,0,0,marketing,medium
emp_14002,0.9,0.54,4,172,4,0,0,0,sales,medium
emp_8233,0.66,0.65,4,244,2,0,0,0,IT,medium
emp_5476,0.64,0.75,4,170,3,0,0,0,support,medium
emp_10282,0.4,0.37,3,169,3,1,0,0,support,medium
emp_12117,0.86,0.68,5,263,2,0,1,0,technical,medium
emp_10368,0.51,0.56,4,157,3,0,0,0,IT,medium
emp_13893,0.93,0.98,4,189,10,0,0,0,sales,medium
emp_75,0.11,0.97,6,277,4,0,1,0,product_mng,medium
emp_14842,0.1,0.9,7,286,4,0,1,0,sales,low
emp_14895,0.38,0.47,2,128,3,0,1,0,sales,medium
emp_10850,0.61,0.73,5,156,4,0,0,0,sales,low
emp_11373,0.98,0.74,3,185,3,0,0,0,sales,medium
emp_10269,0.67,0.68,4,254,3,0,0,0,technical,low
emp_8634,0.87,1,3,148,3,0,0,0,marketing,low
emp_13852,0.51,0.52,3,188,3,0,0,0,technical,high
emp_2052,0.73,0.69,4,171,3,0,0,0,product_mng,medium
emp_2542,0.83,0.93,5,241,3,0,0,0,sales,low
emp_1302,0.46,0.48,2,161,3,0,1,0,technical,low
emp_5878,0.69,0.56,3,183,4,1,0,0,RandD,low
emp_7369,0.73,0.91,4,248,2,1,0,0,technical,medium
emp_11623,0.7,0.68,5,225,7,0,0,0,sales,medium
emp_1305,0.89,0.98,4,242,6,0,1,0,marketing,low
emp_8429,0.54,0.58,4,178,3,0,0,0,hr,medium
emp_13645,0.75,0.89,6,250,2,0,0,0,marketing,medium
emp_2600,0.48,0.89,5,179,3,0,0,0,management,medium
emp_12809,0.79,0.44,2,236,3,0,0,0,IT,medium
emp_2574,0.67,0.71,3,190,3,1,0,0,support,medium
emp_11473,0.73,0.54,4,167,3,0,0,0,IT,medium
emp_3187,0.94,0.7,5,147,2,0,0,0,support,medium
emp_12146,0.41,0.46,2,151,3,0,1,0,product_mng,low
emp_2769,0.8,0.99,3,248,3,1,0,0,sales,medium
emp_4832,0.98,0.75,5,188,2,0,0,0,sales,low
emp_4224,0.16,0.51,3,262,6,0,0,0,sales,low
emp_14483,0.11,0.84,6,251,4,0,1,0,technical,medium
emp_2107,0.86,0.79,3,242,2,0,0,0,support,low
emp_2680,0.17,0.9,6,217,6,1,0,0,marketing,medium
emp_10954,0.66,0.76,3,170,3,0,0,0,technical,low
emp_12881,0.72,0.7,4,172,3,0,0,0,IT,medium
emp_1388,0.4,0.5,2,135,3,0,1,0,sales,medium
emp_14517,0.45,0.47,2,135,3,0,1,0,RandD,medium
emp_14246,0.84,0.87,4,246,6,0,1,0,hr,low
emp_13401,0.48,0.67,3,183,2,0,0,0,technical,low
emp_14498,0.11,0.83,6,306,4,0,1,0,support,low
emp_7084,0.58,0.58,3,122,3,0,0,0,management,high
emp_13365,0.37,0.69,2,146,3,0,0,0,support,medium
emp_13193,0.75,0.78,2,259,3,0,0,0,product_mng,low
emp_1280,0.85,0.84,5,272,6,0,1,0,technical,medium
emp_13222,0.62,0.91,3,269,8,0,0,0,support,medium
emp_805,0.81,0.95,5,266,5,0,1,0,technical,medium
emp_1556,0.83,0.92,4,255,5,0,1,0,accounting,low
emp_14240,0.41,0.46,2,128,3,0,1,0,accounting,low
emp_11383,0.67,0.4,4,274,3,0,0,0,sales,low
emp_4567,0.32,0.77,6,112,4,0,0,0,IT,medium
emp_12995,0.78,0.6,4,206,3,0,0,0,sales,medium
emp_14511,0.74,0.84,5,249,5,0,1,0,product_mng,medium
emp_4842,0.68,0.83,3,133,3,0,0,0,hr,low
emp_3595,0.31,0.98,5,232,5,0,0,0,marketing,low
emp_6036,0.83,0.8,4,149,3,0,0,0,management,low
emp_6853,0.53,0.77,2,271,2,0,0,0,technical,low
emp_10113,0.17,0.77,4,151,6,0,0,0,technical,low
emp_8706,0.29,0.85,2,248,6,1,0,0,support,low
emp_4178,0.45,0.88,5,268,3,1,0,0,support,medium
emp_1309,0.09,0.94,6,266,4,0,1,0,sales,medium
emp_9107,0.73,0.77,3,230,2,0,0,0,sales,low
emp_3453,0.77,0.8,3,207,3,0,0,0,sales,low
emp_3696,0.85,0.54,4,174,2,0,0,0,hr,medium
emp_4243,0.73,0.91,3,238,2,0,0,0,technical,medium
emp_11349,0.14,0.76,4,142,10,0,0,0,management,high
emp_2199,0.55,0.99,4,248,3,0,0,0,IT,low
emp_8967,0.51,0.91,4,194,2,0,0,0,technical,medium
emp_4426,0.37,0.9,3,229,6,0,0,0,RandD,medium
emp_6151,0.67,0.66,3,151,3,0,0,0,technical,low
emp_944,0.81,1,5,235,5,0,1,0,accounting,low
emp_823,0.41,0.5,2,128,3,0,1,0,management,low
emp_5006,0.12,0.6,2,194,4,0,0,0,technical,medium
emp_6613,0.89,0.79,2,208,3,1,0,0,support,medium
emp_12470,0.41,0.52,2,159,3,0,1,0,sales,low
emp_8357,0.95,0.43,6,283,2,0,0,0,technical,low
emp_5620,0.7,0.88,4,191,3,1,0,0,support,low
emp_4548,0.79,0.65,5,228,3,0,0,1,technical,medium
emp_12176,0.54,0.74,4,164,2,0,1,0,sales,low
emp_2539,0.79,0.76,3,160,3,0,0,0,sales,low
emp_14633,0.1,0.94,6,287,4,0,1,0,technical,medium
emp_9504,0.51,0.59,4,169,3,0,0,0,technical,low
emp_5208,0.94,0.59,3,137,2,0,0,0,sales,medium
emp_14279,0.9,0.98,4,264,6,0,1,0,product_mng,medium
emp_13521,0.55,0.4,3,158,3,0,0,0,hr,low
emp_3055,0.64,0.42,5,283,5,0,0,0,marketing,low
emp_3676,0.64,0.67,3,165,3,0,0,0,sales,low
emp_7777,0.83,0.9,3,179,2,1,0,0,product_mng,low
emp_7219,0.55,0.65,5,138,2,0,0,0,technical,medium
emp_6723,0.63,0.88,5,260,3,0,0,0,marketing,medium
emp_3301,0.73,0.68,5,190,2,0,0,0,sales,medium
emp_3311,0.74,0.46,6,145,3,0,0,0,accounting,low
emp_7222,0.78,0.51,3,172,3,0,0,0,technical,medium
emp_8520,0.5,0.59,4,157,2,0,0,0,technical,low
emp_10683,0.18,0.54,4,145,5,0,0,0,RandD,low
emp_5955,0.94,0.79,3,256,3,0,0,0,marketing,low
emp_10999,0.82,0.59,5,170,3,0,0,0,product_mng,low
emp_12601,0.77,0.98,5,259,6,0,1,0,product_mng,low
emp_833,0.39,0.48,2,161,3,0,1,0,IT,low
emp_11272,0.58,0.59,3,207,7,0,0,1,management,medium
emp_3463,0.87,0.74,3,209,3,0,0,0,accounting,medium
emp_14003,0.98,0.91,3,188,4,0,0,0,accounting,medium
emp_7644,0.75,0.53,5,235,3,0,0,0,sales,medium
emp_55,0.1,0.92,7,307,4,0,1,0,support,low
emp_12257,0.11,0.81,6,266,4,1,1,0,sales,medium
emp_3452,0.72,0.95,4,216,3,0,0,0,sales,low
emp_6306,0.88,0.9,2,233,3,0,0,0,support,low
emp_10094,0.8,0.87,5,251,3,0,0,0,sales,medium
emp_1482,0.16,0.65,4,277,5,0,1,0,accounting,medium
emp_4874,0.62,0.58,3,192,2,0,0,0,IT,low
emp_13088,0.53,0.81,3,275,2,0,0,0,technical,low
emp_8039,0.86,0.57,4,183,3,0,0,0,sales,low
emp_12343,0.9,1,5,232,5,0,1,0,technical,medium
emp_3336,0.74,0.85,5,135,2,0,0,0,support,low
emp_6017,0.76,0.59,3,201,6,1,0,0,IT,medium
emp_4927,0.69,0.49,3,198,4,0,0,0,technical,medium
emp_9139,0.96,0.74,5,160,5,1,0,0,support,low
emp_5798,0.21,0.99,6,165,4,1,0,0,RandD,low
emp_11486,0.71,0.53,4,196,2,1,0,0,sales,low
emp_10354,0.45,0.43,4,253,4,0,0,0,support,medium
emp_14748,0.11,0.85,6,305,4,0,1,0,accounting,medium
emp_5084,0.78,0.77,3,149,4,1,0,0,support,medium
emp_6646,0.73,0.94,4,213,3,1,0,0,marketing,medium
emp_12482,0.1,0.79,6,274,4,0,1,0,sales,low
emp_11250,0.75,0.84,5,222,3,1,0,0,IT,medium
emp_5491,0.42,0.46,3,128,2,1,0,0,RandD,low
emp_769,0.1,0.84,6,293,5,0,1,0,marketing,medium
emp_2066,0.15,0.97,3,198,5,0,0,0,management,medium
emp_14664,0.1,0.87,6,286,4,0,1,0,IT,medium
emp_11688,0.71,0.78,4,227,2,0,0,0,support,low
emp_7312,0.64,0.89,4,146,3,0,0,0,technical,low
emp_8478,0.6,0.52,5,140,3,0,0,0,support,low
emp_14909,0.1,0.87,7,251,5,0,1,0,technical,low
emp_4525,0.78,0.59,4,180,3,0,0,0,sales,low
emp_11569,0.57,0.69,3,212,8,0,0,0,product_mng,low
emp_10525,0.56,0.48,3,134,3,0,0,0,product_mng,low
emp_2718,0.74,0.69,3,230,2,0,0,0,support,medium
emp_2080,0.84,0.64,4,267,4,0,0,0,sales,low
emp_11582,0.57,0.93,2,204,10,0,0,0,accounting,low
emp_8915,0.72,0.84,2,173,2,1,0,0,management,high
emp_952,0.36,0.52,2,157,3,0,1,0,technical,low
emp_8059,0.6,0.49,5,259,4,0,0,0,technical,low
emp_2483,0.21,0.5,5,255,5,0,0,0,technical,medium
emp_10455,0.55,0.93,4,251,4,1,0,0,RandD,low
emp_9182,0.54,0.53,3,184,3,0,0,0,sales,low
emp_11405,0.69,0.58,4,149,3,0,0,1,marketing,medium
emp_1760,0.73,1,5,253,6,0,1,0,support,low
emp_9985,0.66,0.48,3,203,4,1,0,0,management,low
emp_4423,0.8,0.79,5,240,4,0,0,0,IT,medium
emp_6705,0.51,0.99,3,233,4,0,0,0,IT,low
emp_9917,0.6,0.59,3,237,4,1,0,0,product_mng,low
emp_5183,0.66,0.61,3,260,3,0,0,0,IT,low
emp_8534,0.59,0.93,5,172,2,0,0,0,technical,medium
emp_3702,0.61,0.59,3,237,2,0,0,0,technical,high
emp_4244,0.74,0.64,4,147,5,0,0,0,technical,medium
emp_689,0.09,0.82,6,257,4,0,1,0,accounting,medium
emp_3433,0.47,0.6,4,263,5,0,0,0,RandD,low
emp_13396,0.84,0.75,4,135,3,0,0,1,RandD,medium
emp_4945,0.91,0.53,3,273,6,0,0,0,management,low
emp_967,0.09,0.85,5,281,4,0,1,0,support,medium
emp_14560,0.11,0.84,7,264,4,0,1,0,technical,medium
emp_14237,0.89,0.92,5,242,5,0,1,0,sales,low
emp_10396,0.16,0.76,6,210,5,0,0,0,sales,medium
emp_2714,0.83,0.7,5,154,3,0,0,0,technical,medium
emp_4758,0.85,0.84,5,179,3,0,0,0,sales,low
emp_13291,0.73,0.84,3,216,8,0,0,0,management,medium
emp_12351,0.09,0.8,6,304,5,0,1,0,technical,medium
emp_14323,0.09,0.85,6,289,4,0,1,0,hr,high
emp_6321,0.64,0.81,2,226,2,0,0,0,IT,medium
emp_13473,0.81,0.85,4,134,10,1,0,0,management,medium
emp_5976,0.7,0.86,3,141,2,1,0,0,sales,medium
emp_3573,0.82,0.59,3,249,3,0,0,0,IT,medium
emp_12998,0.94,0.88,4,262,2,0,0,0,sales,medium
emp_5300,0.6,0.83,4,216,2,1,0,0,hr,low
emp_1991,0.42,0.56,2,137,3,0,1,0,marketing,low
emp_12313,0.4,0.54,2,139,3,0,1,0,marketing,low
emp_12952,0.97,0.83,3,238,2,0,0,0,support,medium
emp_1206,0.09,0.84,7,307,4,0,1,0,IT,medium
emp_13491,0.22,0.91,6,222,8,0,0,0,technical,low
emp_13051,0.9,0.67,2,229,4,0,0,0,sales,low
emp_4972,0.63,0.74,4,155,2,0,0,0,sales,medium
emp_14588,0.56,0.71,4,296,2,0,1,0,IT,medium
emp_13227,0.64,0.56,3,257,6,0,0,0,marketing,medium
emp_6784,0.98,0.39,5,158,4,1,0,0,product_mng,medium
emp_3601,0.68,0.41,3,106,6,0,0,0,sales,low
emp_6491,0.57,0.61,2,189,2,1,0,0,technical,high
emp_8610,0.58,0.6,4,147,3,0,0,0,technical,medium
emp_14965,0.1,0.97,6,280,4,0,1,0,sales,low
emp_13570,0.73,0.77,3,233,3,0,0,0,sales,medium
emp_8071,0.92,0.98,4,161,3,0,0,0,technical,medium
emp_8578,0.92,0.76,3,171,2,0,0,0,sales,medium
emp_7974,0.97,0.63,5,163,3,0,0,0,technical,low
emp_13974,0.81,0.9,4,270,10,0,0,0,accounting,medium
emp_1626,0.11,0.86,6,254,4,0,1,0,sales,medium
emp_537,0.11,0.85,6,305,4,0,1,0,accounting,medium
emp_8767,0.21,0.84,3,194,2,0,0,0,IT,medium
emp_7971,0.6,0.73,3,140,5,1,0,0,hr,low
emp_13225,0.51,0.8,4,198,6,0,0,0,marketing,medium
emp_4213,0.18,0.6,3,140,4,0,0,0,sales,low
emp_6457,0.52,0.85,5,173,2,0,0,0,support,high
emp_3508,0.79,0.67,3,264,2,0,0,0,RandD,medium
emp_8394,0.72,0.57,4,224,4,0,0,0,RandD,medium
emp_9525,0.74,0.55,5,168,4,0,0,0,management,low
emp_7113,0.51,0.96,4,204,3,1,0,0,sales,medium
emp_11695,0.16,0.96,5,137,5,1,0,0,technical,low
emp_2709,0.49,0.77,4,218,2,0,0,0,technical,low
emp_5032,0.16,0.99,3,213,6,1,0,1,RandD,medium
emp_6515,0.71,0.88,3,158,3,0,0,0,accounting,medium
emp_4663,0.66,0.57,3,169,4,1,0,0,marketing,medium
emp_4022,1,0.49,3,106,4,0,0,0,support,low
emp_1855,0.43,0.53,2,147,3,0,1,0,sales,medium
emp_14850,0.84,0.83,4,227,5,0,1,0,accounting,low
emp_2873,0.85,0.64,4,162,3,0,0,0,support,medium
emp_3031,0.59,0.65,5,161,2,0,0,0,support,medium
emp_9398,0.49,0.83,3,172,2,0,0,0,sales,medium
emp_1646,0.11,0.78,6,281,4,0,1,0,technical,low
emp_3418,0.71,0.69,2,172,3,0,0,0,technical,medium
emp_3477,0.81,0.76,5,134,2,0,0,0,technical,low
emp_14331,0.4,0.46,2,132,3,0,1,0,technical,low
emp_11054,0.66,0.58,3,157,2,0,0,0,support,medium
emp_1793,0.41,0.51,2,156,3,0,1,0,technical,medium
emp_3798,0.65,0.59,4,192,3,0,0,0,technical,low
emp_3369,0.83,0.82,5,273,4,0,0,0,sales,low
emp_11560,0.74,0.78,4,194,8,0,0,0,sales,medium
emp_11726,0.16,0.63,6,286,7,0,0,1,sales,medium
emp_7197,0.51,0.83,3,133,3,0,0,0,sales,low
emp_14470,0.88,0.88,5,232,5,1,1,0,accounting,medium
emp_5110,0.62,0.99,4,171,3,0,0,0,RandD,medium
emp_6025,0.52,0.62,3,275,2,0,0,0,IT,high
emp_11642,0.22,0.7,4,159,5,0,0,0,management,low
emp_8796,0.48,0.89,3,224,3,0,0,0,sales,low
emp_11249,0.72,0.8,3,222,3,0,0,0,IT,medium
emp_13951,0.9,0.58,3,244,8,0,0,0,sales,low
emp_127,0.38,0.49,2,132,3,0,1,0,support,low
emp_5960,0.61,0.71,3,216,4,0,0,0,management,medium
emp_3877,0.54,0.53,4,183,3,0,0,0,IT,low
emp_11128,0.71,0.76,4,148,8,0,0,0,accounting,medium
emp_4452,0.87,0.68,5,187,3,0,0,0,sales,low
emp_7148,0.36,0.95,6,276,2,0,0,0,support,low
emp_3532,0.9,0.74,4,218,2,1,0,0,sales,medium
emp_10923,0.18,0.81,4,147,4,0,0,0,marketing,low
emp_828,0.7,0.74,6,136,3,0,1,0,IT,low
emp_9832,0.64,0.81,3,209,3,0,0,0,management,low
emp_7791,0.28,0.66,3,184,2,0,0,0,marketing,low
emp_985,0.75,0.86,5,260,5,0,1,0,IT,low
emp_11474,0.28,0.59,6,281,3,0,0,0,product_mng,medium
emp_11198,0.5,0.48,4,130,10,0,0,0,sales,high
emp_7784,0.88,0.92,3,179,3,0,0,0,RandD,low
emp_10381,0.91,0.81,4,135,2,0,0,0,marketing,low
emp_14375,0.79,0.89,5,239,5,0,1,0,sales,low
emp_2444,0.54,0.77,4,271,3,0,0,0,support,medium
emp_8555,0.68,0.85,4,203,2,0,0,0,technical,low
emp_10542,0.18,0.73,6,231,4,0,0,0,sales,low
emp_346,0.1,0.86,6,278,4,0,1,0,technical,high
emp_815,0.1,0.92,7,253,4,1,1,0,support,low
emp_6167,0.86,0.74,2,178,3,0,0,0,management,medium
emp_13000,0.6,0.73,5,241,3,0,0,0,sales,high
emp_11398,0.55,0.69,4,220,3,1,0,0,management,high
emp_13621,0.87,0.87,5,207,2,0,0,0,sales,high
emp_14670,0.41,0.48,2,136,3,0,1,0,marketing,medium
emp_11518,0.49,0.54,4,215,4,0,0,0,IT,medium
emp_12299,0.45,0.48,2,136,3,0,1,0,product_mng,medium
emp_5780,0.56,0.64,5,241,3,1,0,0,support,medium
emp_2117,0.61,0.85,5,230,3,0,0,0,support,low
emp_10027,0.56,0.75,4,141,3,0,0,0,sales,low
emp_794,0.91,0.89,4,247,5,0,1,0,hr,low
emp_14920,0.37,0.54,2,157,3,0,1,0,support,low
emp_6899,0.36,0.4,3,160,3,0,0,0,accounting,medium
emp_2675,0.57,0.87,4,171,2,0,0,0,support,medium
emp_95,0.09,0.83,6,255,4,0,1,0,sales,low
emp_4226,0.65,0.77,3,233,2,0,0,0,sales,high
emp_3757,0.96,0.81,4,211,3,0,0,0,sales,high
